flight_id,fl,mean_vs,mean_tas,median_vs,median_tas,mean_temp,mean_sh,obs
248750808,30,2529.39130434783,221.531093368571,2432,223.541248416086,283.427902114272,0.00583098370911025,23
248750808,40,3820,234.394151163852,3936,234.225332701679,281.66654979064,0.00607898808508764,16
248750808,50,4100.26666666667,235.311636113961,4096,235.068331190785,280.315749365315,0.00632869496403724,15
248750808,60,3878.4,238.611528396377,3840,237.293642281134,279.128499891726,0.00637465346956464,15
248750808,70,4040.53333333333,250.062507320058,4096,249.312713408925,277.692755495483,0.00575351888980586,15
248750808,80,4338.28571428572,262.161481550981,4352,263.163455742449,276.07999114323,0.00460514571181758,14
248750808,90,3482.35294117647,257.848130969049,3392,257.53499909514,274.381340824592,0.00286921890577473,17
248750808,100,2289.23076923077,261.989826761659,1920,260.657394294586,272.483533519044,0.00208980405644665,26
248750808,110,2348.30769230769,290.092583231707,2368,290.100819696843,270.798784812427,0.00188890512295622,26
248750808,120,2883.2,303.419272254749,2880,303.245304223128,268.401738312068,0.00201539038995245,20
248750808,130,3126.4,311.353863896885,3168,311.240892663371,265.955781141509,0.00230022036681616,20
248750808,140,3310.22222222222,314.385254891235,3328,314.121465294246,263.455730508078,0.00226696845043511,18
248750808,150,3189.33333333333,316.774942194137,3200,316.126727971862,261.177008010967,0.00208386434239773,18
248750808,160,3338.66666666667,317.926563899347,3328,318.616045049023,259.041085764155,0.00190595595962805,18
248750808,170,2592,319.791214685298,2528,319.28202939062,256.845342063011,0.00171550153153458,24
248750808,180,2596.17391304348,327.731201846723,2624,328.90153463334,254.893501885056,0.00153583415954615,23
248750808,190,3020.8,328.76918946597,3040,328.667507685089,252.758662566105,0.00130321189525132,20
248750808,200,2269.53846153846,332.626429940875,2208,333.263687945221,250.8026480815,0.00109078214534216,26
248750808,210,2596.17391304348,336.867853882807,2752,336.739129188416,248.577099059565,0.000903454213954701,23
248750808,220,2061.24137931034,344.678807748502,2176,343.432202310538,246.349067529374,0.000739956887633571,29
248750808,230,1973.67741935484,352.809205759203,1856,353.080586514828,244.085958224042,0.000578479967950046,31
248750808,240,1893.16129032258,361.893421750304,1920,361.441443227982,241.558356425994,0.000477175458085634,31
248750808,250,1914,369.58997132816,1920,369.356042919694,239.042471579538,0.000384844844821838,32
248750808,260,1718.58823529412,378.014746679673,1728,378.158733437039,236.575718796871,0.000300567463239803,34
248750808,270,1754.35294117647,386.320500787222,1728,385.620449313207,233.914996921813,0.000245697000802925,34
248750808,280,1617.2972972973,393.020807142831,1600,393.138869015861,231.261368833874,0.000198041851262926,37
248750808,290,1531.07692307692,400.017347161996,1536,400.736442956313,228.723607835673,0.000150127946289372,39
248750808,300,1544.20512820513,405.385035893036,1600,405.80334230603,226.337691973567,0.000113973900004321,39
248750808,310,1930.32258064516,403.364498757625,1984,403.074689240608,223.897198114287,9.43346665527537E-05,31
248750808,320,1819.15151515152,400.216181660681,1792,400.53066405758,221.714329537353,7.79477905031936E-05,33
248750808,330,1892,395.698108529324,1984,395.836996653323,219.512529470842,6.22167737076479E-05,32
248750808,340,1574.73684210526,388.673065747612,1408,388.476655273545,217.121509099492,4.86602972964047E-05,38
248750808,350,485.925925925926,373.422882311243,64,367.768758504125,214.445417013061,3.21010010926936E-05,135
248750808,360,70.6898954703833,365.51892874881,64,365.709483018781,214.15991516884,2.78079433348185E-05,287
248750834,10,1277.71428571429,161.42724718096,1344,158.404554081986,280.122076459205,0.00493291195126511,28
248750834,20,2196.95906432749,203.340598343974,2304,204.947150290918,279.595687750926,0.00502179502502096,171
248750834,80,2440,233.85428875633,2464,265.545829195008,270.96417774235,0.00405457822219529,8
248750834,90,2754.90909090909,270.575160445926,2752,270.56379870008,269.702696986838,0.00372358609357651,22
248750834,100,1250.66666666667,299.225827730698,1088,301.589279856642,267.666773680011,0.00317201946182666,48
248750834,110,3097.6,325.167523341346,3168,325.404850201074,265.898661694338,0.00269122578046635,20
248750834,120,2892.8,328.009245661564,2848,328.006477989921,263.833225823426,0.00236425957524817,20
248750834,130,2647.27272727273,335.346879610769,2624,335.670480072062,262.031695391472,0.00217781205380865,22
248750834,140,2867.80952380952,341.141574477584,2880,340.684041196856,260.077712719992,0.00195366351638501,21
248750834,150,2757.81818181818,347.315300335747,2752,347.53457079696,258.123755833025,0.00171877045671091,22
248750834,160,2665.73913043478,353.474386466832,2624,353.142570169147,256.110766283363,0.00147782452806314,23
248750834,170,2769.45454545455,357.569878910955,2752,357.889017431126,254.072502579953,0.00122661024763502,22
248750834,180,2609.45454545455,360.740478452875,2592,360.299135359819,251.968245977902,0.00100326494728785,22
248750834,190,2377.84615384615,366.533959543554,2368,366.182466992506,249.467146362079,0.000835031559521539,26
248750834,200,2212.92307692308,374.19600769854,2240,374.155298536726,247.029023673831,0.000673877828801147,26
248750834,210,2173.12359550562,376.006179573584,2176,380.351237401503,244.921807303127,0.000581280917301099,89
248750834,240,1921.72972972973,14.1835010660825,1920,3.2965506617059,237.486464316486,0.000346328121425687,37
248750834,250,1873.45454545455,407.379404380992,1888,407.331171296314,233.202046416875,0.00023531001009376,22
248750834,260,1832.72727272727,411.204084604801,1792,411.379875799509,230.924172904257,0.000179769240202847,33
248750834,270,1758.11764705882,415.826129220195,1792,416.056859196919,228.696889852778,0.000147644086637289,34
248750834,280,1703.78378378378,421.321526279962,1664,421.813361089051,226.716705060825,0.000127487328540892,37
248750834,290,1503.17948717949,426.237535469069,1600,425.686414443758,224.830050619492,0.000109496358018729,39
248750834,300,2078.89655172414,426.17717645814,2112,425.121776744966,222.922936091424,9.12289216065815E-05,29
248750834,310,1722.51428571429,422.719253705783,1728,422.673846023455,220.886597653556,7.0405526209948E-05,35
248750834,320,1435.2,424.527594809288,1152,424.693573800675,219.210674319546,5.2791623745485E-05,40
248750834,330,2232.88888888889,417.869354524056,2304,417.285242869012,217.312095920409,3.25400004697576E-05,27
248750834,340,2150.85714285714,408.205749866391,2112,408.985847197861,216.080196596614,2.08661645238904E-05,28
248750834,350,1964.8,398.155895416796,1984,398.207839584081,215.330403961177,1.56021984568469E-05,30
248750834,360,1214.74509803922,391.99115592143,1280,390.767214028842,215.389865733307,1.10077527050754E-05,51
248750834,370,772.155844155844,387.037030347194,832,386.614830992692,215.828479619863,8.71533119916779E-06,77
248750834,380,77.0064516129032,410.660161604486,64,415.06571955224,218.363730148887,6.22595215766527E-06,310
248750835,10,1145.6,170.410526526537,1184,170.041591301747,280.186390103757,0.00498188701793396,40
248750835,20,2311.38461538462,207.196443429561,2528,208.404457375746,279.692379700087,0.00498710776077783,26
248750835,30,1823.0303030303,227.141442203104,1792,225.120294768296,278.868068379923,0.00517716704005267,33
248750835,40,2076.68965517241,249.934782953706,2048,250.846747330124,277.468432011526,0.00524940329176046,29
248750835,50,2266.07407407407,257.393958171413,2432,257.30389943063,276.321490317008,0.00508741177667365,27
248750835,60,2641.45454545455,260.33433323462,2688,260.36503728771,274.995167529148,0.00479762563816176,22
248750835,70,2817.94676806084,261.528335797609,2816,261.554067822734,272.998566608691,0.00449955413329478,263
248750835,160,2368,329.038703740184,2368,360.665523164769,255.441701000044,0.00142305987949551,11
248750835,170,2214.85714285714,363.925630785305,2176,363.956028921588,253.975343553238,0.00124520186540583,28
248750835,180,2147.55555555556,368.144192946398,2176,368.291028822624,251.846321811157,0.00102275187168455,27
248750835,190,1936.51612903226,374.535082932067,1920,374.240004648404,249.387457638953,0.000854051860024211,31
248750835,200,1759.08571428571,383.51413296361,1728,383.304955330805,246.931820733322,0.00069072856031403,35
248750835,210,1738.97142857143,393.038101251076,1792,393.557702173654,244.350702425949,0.000577971041240954,35
248750835,220,1793.88235294118,399.477406707103,1792,398.804142076888,241.640819280396,0.000481698599271704,34
248750835,230,1679.05882352941,404.341646917389,1632,403.96099630519,239.01133458059,0.000386211648702222,34
248750835,240,1493.85365853659,411.157323910224,1472,411.065352328074,236.166030017946,0.000309535684124294,41
248750835,250,1634.74285714286,418.320860375686,1600,418.077533713374,233.430847676122,0.000241509380560105,35
248750835,260,1625.94594594595,420.972531114104,1664,420.926889831194,230.656787938301,0.00017480434388006,37
248750835,270,1408,425.104710686669,1408,424.732325941703,228.476092616065,0.000145142236416094,43
248750835,280,1247.34693877551,432.486513964536,1152,432.661628389261,226.527067149326,0.000126111112321144,49
248750835,290,1735.52941176471,434.038795203383,1728,434.677436046522,224.568349706664,0.000106745785386245,34
248750835,300,2067.86206896552,428.058548990545,2048,428.358764888851,222.638741838954,8.68893127674481E-05,29
248750835,310,1936.51612903226,418.813988032052,1856,419.364621634669,220.709397109784,6.61713242710872E-05,31
248750835,320,1424.76190476191,412.353232961623,1504,411.537257226742,218.895086713918,4.64535115400723E-05,42
248750835,330,1070.85714285714,412.755344395343,1088,412.785617158222,217.388143079132,3.00375706243248E-05,56
248750835,340,1160.61538461538,410.955057863878,1152,411.565215823093,216.323432515091,1.90537770150609E-05,52
248750835,350,854.535211267606,395.313211704141,960,393.534192060467,216.593446015596,1.24295549238688E-05,71
248750835,360,82.0402684563758,398.515055096625,64,401.749620551581,218.433998286466,8.05049887877342E-06,298
248750853,-10,2282.66666666667,152.929629294455,2496,151.890829501216,283.074654334031,0.00769959249989124,3
248750853,0,3249.77777777778,145.514263721396,3264,146.095811713904,283.519961192501,0.00746194720930337,9
248750853,5,3464,138.906194533999,3360,138.617080585797,284.216020721296,0.0070908687614821,8
248750853,10,3592,140.146643834503,3712,140.598161075325,285.246689486323,0.00651215392897816,16
248750853,20,2604.52173913044,143.97311955179,2560,143.64428036988,284.947391535904,0.00586309981448733,23
248750853,30,1948,156.942595775253,1856,157.911876464687,283.78779730579,0.00528867753092249,32
248750853,40,1071.44827586207,211.969794818676,1024,212.93829057313,282.25272270695,0.00483514949190312,58
248750853,50,1265.45454545455,251.200631785087,1184,251.648546899075,281.358348154555,0.00427561349966798,44
248750853,60,3520,258.883030566847,3584,259.548628446827,280.406499302175,0.00370454905362481,17
248750853,70,3824,260.547441608426,3840,260.508959197492,278.829403754177,0.00364386176116857,16
248750853,80,3596,265.063910803407,3584,265.331064436128,277.17592072115,0.00343383152003001,16
248750853,90,4249.6,264.437617676537,4288,264.979942288597,275.065518345086,0.00292097046218734,15
248750853,100,3091.2,268.073005707292,3072,267.172549721771,272.923611260819,0.00245347935698404,20
248750853,110,1854,296.324582060855,1792,297.951351194298,271.109880962592,0.00208749949350167,32
248750853,120,3017.6,316.693575184486,3040,316.648865186186,268.860345832032,0.00197702262351677,20
248750853,130,3233.68421052632,323.700276799053,3264,324.901954337266,266.663711260292,0.00201146001159719,19
248750853,140,3523.76470588235,324.310454111672,3584,324.482020403248,264.331964044413,0.00182431073615586,17
248750853,150,2995.2,318.510689283973,3008,318.878142939306,262.137143605932,0.00154483413082193,20
248750853,160,2776.38095238095,317.942240540524,2752,317.831518912681,259.865637656825,0.00130229143840418,21
248750853,170,2852.57142857143,321.932595259813,2752,321.887133695884,257.649965279034,0.00111725738711514,21
248750853,180,3523.76470588235,319.143713159986,3584,318.696778462007,255.347428522412,0.000968373917895107,17
248750853,190,2498.66666666667,320.203682033438,2496,320.673842661737,253.055522971048,0.000908517286075244,24
248750853,200,2094.34482758621,326.306352014412,2304,325.702437548702,250.691899464489,0.000858799833219645,29
248750853,210,2629.5652173913,333.870898745015,2816,333.654063783827,248.449708657489,0.000792332939270979,23
248750853,220,1939.2,338.235805334667,1888,338.102576227006,245.993217102492,0.000704850973586099,30
248750853,230,1717.33333333333,345.944985440983,1536,345.550659911889,243.641383327092,0.000621815497152254,36
248750853,240,1687.77142857143,355.75846293102,1664,355.798710365177,241.319391933622,0.000538770102914033,35
248750853,250,1847.74193548387,363.215856929377,1856,361.985755449801,238.885375989936,0.000442239372990253,31
248750853,260,1905.54838709677,366.36479037672,1856,366.333846914489,236.637810047982,0.000349242926844107,31
248750853,270,1894,364.733977996123,2080,364.114382806347,233.807115481141,0.000275621872509365,32
248750853,280,1532.63157894737,372.77606558264,1600,373.679866046026,231.494192118435,0.000223834171906843,38
248750853,290,1353.14285714286,380.102742820358,1344,380.493355529459,228.975556551901,0.000167061361209096,42
248750853,300,1475.28205128205,386.314908086715,1408,387.140359468725,226.536001276261,0.00012610989908917,39
248750853,310,1805.57575757576,386.476088133102,1792,386.525977946181,224.019453862948,0.000105187961132896,33
248750853,320,1665.88235294118,384.049550995158,1664,383.979565626407,221.65125922886,8.54114868017639E-05,34
248750853,330,2092.13793103448,378.948593292047,2048,379.052168248067,219.403601624822,6.61302639869876E-05,29
248750853,340,1472,367.323061791368,1472,366.023789508976,217.237979092701,5.10869253149334E-05,37
248750853,350,610.174757281553,362.349177135061,128,364.80415050897,214.85152494993,3.30762234603797E-05,103
248750853,360,67.6923076923077,366.641345723352,64,367.29229629986,215.055133180202,2.5936937380451E-05,52
248750853,400,1472,364.218173435681,1472,364.218173435681,206.875171718265,1.63643005399621E-05,1
248750874,10,1935.2380952381,156.45314965097,1792,154.243453732904,280.049579860937,0.00509008183495002,21
248750874,20,1621.89473684211,202.143077732426,1152,206.658969484151,279.733355545927,0.00508358274049307,38
248750874,30,1057.47692307692,239.035182213578,960,241.189803235668,278.957400358712,0.00520845171888367,65
248750874,40,2657.68421052632,256.040776985734,2560,256.468879707051,277.098187102343,0.00524788623173035,19
248750874,50,3616,262.893985064926,3648,262.989843667356,275.824927756378,0.00501900177548795,14
248750874,60,3411.2,264.420226303843,3456,263.935283001395,274.67340080453,0.00474875328547344,20
248750874,70,3189.89473684211,267.830049277758,3072,268.147640855075,272.882726373019,0.0043911491366066,19
248750874,80,2784,271.85659340254,3200,270.379701970161,271.468996173888,0.00403423385484899,18
248750874,90,1260.8,276.229692217869,1344,277.129622990815,269.621248126792,0.0034579874181342,50
248750874,100,1171.59183673469,283.092652097152,1216,280.837759036788,267.735772911453,0.00296815176980297,49
248750874,110,2299.07692307692,314.750182719911,2688,315.84850848187,265.885626375514,0.0025476253801406,26
248750874,120,2414.08,325.589686116847,2432,323.242933399605,263.724352977049,0.00225607877510881,25
248750874,130,3065.90476190476,332.430131944113,3008,332.278669595916,261.543698538795,0.00206252302613444,21
248750874,140,2795.78947368421,334.132002337059,2752,333.734313450349,259.432124497598,0.00186675432873535,19
248750874,150,2759.25506072874,329.580589524835,2752,329.46634346645,256.970715216786,0.00164254088210521,247
248750874,230,1770.66666666667,377.259566152228,1792,377.262493733496,238.034068433451,0.000362103986804059,3
248750874,240,1658.81081081081,381.915398962573,1664,381.450531542915,236.339851359911,0.000317322463235865,37
248750874,250,1793.93939393939,388.750011141837,1792,388.747309389626,233.480173628936,0.000243338509794679,33
248750874,260,1776.94117647059,391.803932388508,1792,391.991298563976,230.71343465198,0.000175509583599617,34
248750874,270,1578.10526315789,396.447327712449,1600,396.562836631571,228.512123804471,0.000144453569346764,38
248750874,280,1398.63414634146,404.08907233298,1408,404.17998870716,226.584979371737,0.000125141443209715,41
248750874,290,1251.26530612245,413.524617762682,1216,412.941012285188,224.581998786794,0.000105463036524097,49
248750874,300,1229.33333333333,421.683060761696,1248,421.225720548069,222.627542064952,8.56620605568661E-05,48
248750874,310,1039.44827586207,430.22579052752,1024,429.769465522064,220.78522621372,6.47619503367601E-05,58
248750874,320,1260.93617021277,435.392300900563,1280,435.449963152809,219.016311573362,4.51568069598923E-05,47
248750874,330,1345.42222222222,435.73707589089,1344,436.370654383952,217.493851759607,2.92336390131085E-05,45
248750874,340,1405.02325581395,428.362855481265,1472,428.83835414994,216.411132613613,1.87899354757341E-05,43
248750874,350,918.646153846154,400.904025461415,896,400.836138733059,215.939956207876,1.36191917883574E-05,65
248750874,360,72.6887417218543,396.354453079759,64,397.525854995405,218.123384922717,8.08689881484277E-06,302
248750874,950,1344,408.398008324878,1344,408.398008324878,205.406438061396,2.08998846812334E-06,2
248750932,0,2804.36363636364,157.311587660415,2816,157.241437564499,282.503181753127,0.00713149367751035,11
248750932,5,2958.22222222222,154.841856400682,2944,154.736388844444,283.888870482018,0.00595136954719038,9
248750932,10,2317.91304347826,157.46078464968,1984,153.156383346396,285.395705319159,0.00466702926938017,23
248750932,20,1967.15789473684,187.578033576198,1728,188.610471038391,287.10725734764,0.00330818374926762,38
248750932,30,1013.81818181818,193.722743485222,928,192.957151280796,288.02306005441,0.00226563536006155,44
248750932,40,2724.17391304348,210.66332778935,2496,212.247173156372,287.450775364241,0.00167543886933307,23
248750932,50,3331.55555555556,215.510777934529,3584,214.547030642323,286.053999720525,0.00124356778108338,18
248750932,60,2540.52173913043,233.01329568539,2432,233.693103792675,284.613144378614,0.00101334917456584,23
248750932,70,3043.2,247.082986397615,3072,247.356336674203,282.805349281722,0.000725318539669017,20
248750932,80,3008,258.906834791142,2912,259.852479114906,280.904485295526,0.00052533252228459,20
248750932,90,4128,259.080609075526,4192,259.162742073371,278.757485820623,0.000447999378071115,14
248750932,100,3104,259.056492124648,3104,258.356865964989,276.359792802717,0.000450153462601303,20
248750932,110,1488,293.060729834648,1376,294.217304234834,274.167057025428,0.000512616173707632,40
248750932,120,3142.73684210526,319.749185769626,3200,320.581313052442,271.833709816531,0.000654171284528145,19
248750932,130,3226.94736842105,320.841323986841,3200,320.507233665502,269.316181861921,0.000817562376584596,19
248750932,140,3118.22222222222,323.219902236139,3072,323.321199769661,266.92419034473,0.000893799050754475,18
248750932,150,3159.57894736842,323.104276956944,3200,323.076367219064,264.290132628731,0.000925147492737099,19
248750932,160,2734.54545454545,324.702584141785,2752,324.360757046306,261.726364625303,0.000840265048318867,22
248750932,170,2779.42857142857,328.251304091548,2816,328.366538744223,259.277120036316,0.000691747133388152,21
248750932,180,2717.09090909091,330.168326639717,2688,330.216225692493,256.786620352156,0.000555908221042654,22
248750932,190,2455.04,334.130595960641,2432,334.441272917485,254.244108220958,0.000427361661781957,25
248750932,200,2546.08695652174,337.364175173047,2560,337.551812086699,251.799345552942,0.000312054338001807,23
248750932,210,2385.23076923077,340.764974327314,2432,340.170569543661,249.298555353435,0.00022639034546962,26
248750932,220,1824,351.07427524496,1856,351.93078782957,247.025695780468,0.000162516736156653,32
248750932,230,2078.89655172414,358.501249446511,2048,358.71950695068,244.604654741981,0.000101637441715487,29
248750932,240,1544.20512820513,370.498422591555,1600,370.903921734871,241.902183669806,8.22683775668059E-05,39
248750932,250,1795.76470588235,382.259532359411,1792,382.164719773266,239.148033055859,6.93747060285582E-05,34
248750932,260,1704.22857142857,390.939082786311,1664,391.419590490418,236.502081116565,5.51526841809132E-05,35
248750932,270,1750.58823529412,396.304802069649,1792,395.989244431968,233.604854085813,5.02557067023977E-05,34
248750932,280,1756.23529411765,400.753885473173,1792,400.602961692253,230.849352424894,4.80416882338431E-05,34
248750932,290,1499.2,406.377486765948,1440,407.06755049894,228.185624547325,4.52956912377831E-05,40
248750932,300,1358.54545454545,409.874354662122,1312,409.189041259119,225.428627726851,4.00876956766172E-05,44
248750932,310,1821.09090909091,411.502519297819,1856,411.576991034041,223.064333142704,3.35448832236456E-05,33
248750932,320,1754.35294117647,408.182430234346,1728,408.927022377066,220.671108300682,2.77128979213603E-05,34
248750932,330,2125.24137931034,401.748138806376,2112,402.272455266389,218.348552492514,2.24986599716599E-05,29
248750932,340,1358.54545454545,395.683977776853,1280,395.575631853881,216.000865213029,1.85433462641193E-05,44
248750932,350,1097.14285714286,391.185742257933,1376,391.320333722757,213.620801343162,1.53456984041927E-05,56
248750932,360,988.8,385.454356433483,1056,385.089238808823,212.203216489005,1.3110957810298E-05,60
248750932,370,1266.96296296296,362.931473778611,1376,370.760654344693,209.851958694777,1.05580754355117E-05,54
248750932,380,68.1025641025641,376.146228568811,64,376.311788303794,209.098932477562,1.06137989074049E-05,78
248750944,10,1322.66666666667,178.778307403223,1344,178.233347355869,282.327223779068,0.00542788627258798,24
248750944,20,1239.38461538462,215.670613373314,1088,219.618082808483,281.218764688866,0.00540116057552026,52
248750944,90,2564.92307692308,278.138452071384,2496,278.396841507569,269.502174062126,0.00334521741677087,13
248750944,100,1388.6511627907,300.997599274279,1216,301.961142577754,267.781320827538,0.00301221879521959,43
248750944,110,2356.57142857143,330.38869209735,2464,331.372297843763,265.786521933264,0.00268455019392665,28
248750944,120,3072,335.771842609756,3200,335.513500523579,263.689643408673,0.00238616963980022,17
248750944,130,3250.52631578947,333.498478627978,3328,333.609003219844,261.718302624919,0.00212525194877625,19
248750944,140,2488,335.639570538283,2496,335.715240889993,259.55185191064,0.00188313755927707,24
